"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I010101: Agriculture [QSIC 11]",3135.597,914.505
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I010102: Forestry [QSIC 12]",200.501,66.782
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I010103: Fishing [QSIC 13]",147.742,78.239
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I020207: Other mining and quarrying [22, 25-29]",462.65,134.345
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030308: Food [QSIC 301-304]",10231.276,2384.442
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030309: Beverages and tobacco [QSIC 305-306]",2365.032,999.945
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030410: Textiles [QSIC 311-312]",748.835,282.322
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030411: Wearing apparel [QSIC 313-315]",1126.3,352.199
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030412: Leather and leather products [QSIC 316]",145.883,29.208
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030413: Footwear [QSIC 317]",92.647,26.901
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030514: Wood and wood products [QSIC 321-322]",1129.647,340.401
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030515: Paper and paper products [QSIC 323]",970.883,340.81
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030516: Printing , recorded media [QSIC 324-326]",624.662,216.959
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",3271.941,700.585
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030618: Basic chemicals [QSIC 334]",971.334,189.466
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030619: Other chemical products [QSIC 335-336]",2102.193,643.511
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030620: Rubber products [QSIC 337]",425.235,84.432
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030621: Plastic products [QSIC 338]",644.968,160.113
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030722: Glass and glass products [QSIC 341]",180.068,58.597
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030723: Non-metallic mineral products [QSIC 342]",1050.635,303.457
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",609.524,140.51
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030825: Non-ferrous metal products [QSIC 352]",601.553,106.279
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030826: Structural metal products [QSIC 354]",385.918,122.834
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030827: Other fabricated metal products [QSIC 355]",1358.559,462.736
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030828: Machinery and equipment [QSIC 356-359]",1450.097,479.388
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030929: Electrical machinery [QSIC 361-366]",1223.186,302.644
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031030: Radio, television and communication apparatus [QSIC 371-373]",180.244,14.604
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031031: Professional equipment [QSIC 374-376]",158.142,68.618
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",9713.333,1525.419
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031133: Other transport equipment [QSIC 384-387]",179.518,52.94
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031234: Furniture [QSIC 391]",299.708,83.449
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031235: Other manufacturing groups [QSIC 392, 395]",4004.995,1221.467
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I041336: Electricity and gas [QSIC 41]",3165.264,1309.663
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I041337: Water [QSIC 42]",1068.283,638.415
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I051438: Construction [QSIC 5]",7774.203,2487.307
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I061539: Wholesale and retail trade [QSIC 61-63]",23554.684,14163.474
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I061640: Catering and accommodation services [QSIC 64]",3162.518,1261.562
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I071741: Transport and storage [QSIC 71-74]",6959.518,2955.906
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I071842: Communication [QSIC 75]",3508.728,1132.471
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I081943: Finance and insurance [QSIC 81-82]",6179.139,3262.901
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I082044: Professional business services [QSIC 831-883]",19291.6,11141.138
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I082045: Business activities n.e.c. [QSIC 889]",4672.022,2555.831
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I092146: National and Provincial government [QSIC 911]",9940.092,5906.799
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I092147: Local government [QSIC 913]",3224.295,2355.665
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I102248: Education (Private) [QSIC 92]",13791.292,10752.862
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I102249: Health and social work (Private) [QSIC 93]",9894.347,6010.13
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I102250: Other community, social and personal services [QSIC 94-96, 99]",7032.859,4762.579
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I010101: Agriculture [QSIC 11]",2529.37,746.455
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I010102: Forestry [QSIC 12]",79.857,26.881
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I010103: Fishing [QSIC 13]",777.922,410.763
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I020207: Other mining and quarrying [22, 25-29]",566.579,165.88
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030308: Food [QSIC 301-304]",15424.397,3645.992
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030309: Beverages and tobacco [QSIC 305-306]",6722.421,2846.412
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030410: Textiles [QSIC 311-312]",1942.129,727.257
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030411: Wearing apparel [QSIC 313-315]",692.607,211.144
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030412: Leather and leather products [QSIC 316]",1273.525,245.443
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030413: Footwear [QSIC 317]",445.606,126.512
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030514: Wood and wood products [QSIC 321-322]",1226.476,360.4
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030515: Paper and paper products [QSIC 323]",2812.624,991.967
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030516: Printing , recorded media [QSIC 324-326]",1522.502,529.801
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",7001.819,1512.531
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030618: Basic chemicals [QSIC 334]",4115.278,816.339
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030619: Other chemical products [QSIC 335-336]",8027.366,2488.756
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030620: Rubber products [QSIC 337]",4966.428,993.351
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030621: Plastic products [QSIC 338]",1441.55,357.674
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030722: Glass and glass products [QSIC 341]",949.988,315.466
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030723: Non-metallic mineral products [QSIC 342]",2148.812,626.802
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2411.593,560.536
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030825: Non-ferrous metal products [QSIC 352]",2082.047,365.392
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030826: Structural metal products [QSIC 354]",1357.617,424.968
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030827: Other fabricated metal products [QSIC 355]",4257.643,1436.975
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030828: Machinery and equipment [QSIC 356-359]",5213.576,1806.44
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030929: Electrical machinery [QSIC 361-366]",5129.236,1165.237
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031030: Radio, television and communication apparatus [QSIC 371-373]",429.367,39.01
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031031: Professional equipment [QSIC 374-376]",623.367,269.781
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",57254.101,9182.082
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031133: Other transport equipment [QSIC 384-387]",1078.635,331.731
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031234: Furniture [QSIC 391]",468.146,128.08
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031235: Other manufacturing groups [QSIC 392, 395]",8036.645,2467.089
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I041336: Electricity and gas [QSIC 41]",3920.568,1629.966
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I041337: Water [QSIC 42]",975.344,593.371
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I051438: Construction [QSIC 5]",12235.823,3957.854
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I061539: Wholesale and retail trade [QSIC 61-63]",41838.439,25184.357
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I061640: Catering and accommodation services [QSIC 64]",4751.541,1891.212
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I071741: Transport and storage [QSIC 71-74]",17192.846,7436.122
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I071842: Communication [QSIC 75]",11793.057,3859.762
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I081943: Finance and insurance [QSIC 81-82]",13982.001,7395.276
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I082044: Professional business services [QSIC 831-883]",41139.572,23718.675
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I082045: Business activities n.e.c. [QSIC 889]",7768.953,4170.408
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I092146: National and Provincial government [QSIC 911]",14828.747,8995.425
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I092147: Local government [QSIC 913]",4881.299,3621.463
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I102248: Education (Private) [QSIC 92]",16582.81,13250.986
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I102249: Health and social work (Private) [QSIC 93]",17615.365,10926.679
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I102250: Other community, social and personal services [QSIC 94-96, 99]",9022.929,5765.559
"R millions current prices","2021","P3: Northern Cape","I010101: Agriculture [QSIC 11]",30139.151,8626.452
"R millions current prices","2021","P3: Northern Cape","I010102: Forestry [QSIC 12]",319.39,106.465
"R millions current prices","2021","P3: Northern Cape","I010103: Fishing [QSIC 13]",118.249,61.645
"R millions current prices","2021","P3: Northern Cape","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2021","P3: Northern Cape","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2021","P3: Northern Cape","I020206: Metals [QSIC 24]",62014.498,26594.289
"R millions current prices","2021","P3: Northern Cape","I020207: Other mining and quarrying [22, 25-29]",6545.195,1812.289
"R millions current prices","2021","P3: Northern Cape","I030308: Food [QSIC 301-304]",4153.76,862.963
"R millions current prices","2021","P3: Northern Cape","I030309: Beverages and tobacco [QSIC 305-306]",1686.417,702.189
"R millions current prices","2021","P3: Northern Cape","I030410: Textiles [QSIC 311-312]",97.184,39.009
"R millions current prices","2021","P3: Northern Cape","I030411: Wearing apparel [QSIC 313-315]",197.804,61.8
"R millions current prices","2021","P3: Northern Cape","I030412: Leather and leather products [QSIC 316]",2.903,0.596
"R millions current prices","2021","P3: Northern Cape","I030413: Footwear [QSIC 317]",2.235,0.604
"R millions current prices","2021","P3: Northern Cape","I030514: Wood and wood products [QSIC 321-322]",106.457,30.164
"R millions current prices","2021","P3: Northern Cape","I030515: Paper and paper products [QSIC 323]",350.582,125.95
"R millions current prices","2021","P3: Northern Cape","I030516: Printing , recorded media [QSIC 324-326]",121.163,41.11
"R millions current prices","2021","P3: Northern Cape","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",1124.818,241.183
"R millions current prices","2021","P3: Northern Cape","I030618: Basic chemicals [QSIC 334]",661.038,133.138
"R millions current prices","2021","P3: Northern Cape","I030619: Other chemical products [QSIC 335-336]",515.258,154.804
"R millions current prices","2021","P3: Northern Cape","I030620: Rubber products [QSIC 337]",77.78,14.588
"R millions current prices","2021","P3: Northern Cape","I030621: Plastic products [QSIC 338]",21.888,5.104
"R millions current prices","2021","P3: Northern Cape","I030722: Glass and glass products [QSIC 341]",34.406,10.994
"R millions current prices","2021","P3: Northern Cape","I030723: Non-metallic mineral products [QSIC 342]",1480.143,435.115
"R millions current prices","2021","P3: Northern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",881.361,206.363
"R millions current prices","2021","P3: Northern Cape","I030825: Non-ferrous metal products [QSIC 352]",341.265,61.421
"R millions current prices","2021","P3: Northern Cape","I030826: Structural metal products [QSIC 354]",170.007,52.411
"R millions current prices","2021","P3: Northern Cape","I030827: Other fabricated metal products [QSIC 355]",649.797,222.995
"R millions current prices","2021","P3: Northern Cape","I030828: Machinery and equipment [QSIC 356-359]",1009.614,346.399
"R millions current prices","2021","P3: Northern Cape","I030929: Electrical machinery [QSIC 361-366]",131.22,29.832
