"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-13"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I030827: Other fabricated metal products [QSIC 355]",1358.559,462.736
"R millions current prices","2021","P2D07: Buffalo City (BUF)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",9713.333,1525.419
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2411.593,560.536
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030826: Structural metal products [QSIC 354]",1357.617,424.968
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I030827: Other fabricated metal products [QSIC 355]",4257.643,1436.975
"R millions current prices","2021","P2D08: Nelson Mandela Bay (NMA)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",57254.101,9182.082
"R millions current prices","2021","P3: Northern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",881.361,206.363
"R millions current prices","2021","P3: Northern Cape","I030826: Structural metal products [QSIC 354]",170.007,52.411
"R millions current prices","2021","P3: Northern Cape","I030827: Other fabricated metal products [QSIC 355]",649.797,222.995
"R millions current prices","2021","P3: Northern Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",759.689,118.272
"R millions current prices","2021","P3D01: Namakwa (DC6)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",76.572,17.773
"R millions current prices","2021","P3D01: Namakwa (DC6)","I030826: Structural metal products [QSIC 354]",11.919,3.667
"R millions current prices","2021","P3D01: Namakwa (DC6)","I030827: Other fabricated metal products [QSIC 355]",225.752,80.588
"R millions current prices","2021","P3D01: Namakwa (DC6)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",62.033,10.338
"R millions current prices","2021","P3D02: Pixley ka Seme (DC7)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2.398,0.519
"R millions current prices","2021","P3D02: Pixley ka Seme (DC7)","I030826: Structural metal products [QSIC 354]",9.501,2.818
"R millions current prices","2021","P3D02: Pixley ka Seme (DC7)","I030827: Other fabricated metal products [QSIC 355]",50.124,16.903
"R millions current prices","2021","P3D02: Pixley ka Seme (DC7)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",20.014,2.946
"R millions current prices","2021","P3D03: Z F Mgcawu (DC8)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",357.512,84.823
"R millions current prices","2021","P3D03: Z F Mgcawu (DC8)","I030826: Structural metal products [QSIC 354]",41.688,12.701
"R millions current prices","2021","P3D03: Z F Mgcawu (DC8)","I030827: Other fabricated metal products [QSIC 355]",71.645,23.899
"R millions current prices","2021","P3D03: Z F Mgcawu (DC8)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",156.845,23.589
"R millions current prices","2021","P3D04: Frances Baard (DC9)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",217.413,50.399
"R millions current prices","2021","P3D04: Frances Baard (DC9)","I030826: Structural metal products [QSIC 354]",80.48,25.1
"R millions current prices","2021","P3D04: Frances Baard (DC9)","I030827: Other fabricated metal products [QSIC 355]",199.629,66.22
"R millions current prices","2021","P3D04: Frances Baard (DC9)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",471.586,74.287
"R millions current prices","2021","P3D05: John Taolo Gaetsewe (DC45)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",227.466,52.849
"R millions current prices","2021","P3D05: John Taolo Gaetsewe (DC45)","I030826: Structural metal products [QSIC 354]",26.419,8.125
"R millions current prices","2021","P3D05: John Taolo Gaetsewe (DC45)","I030827: Other fabricated metal products [QSIC 355]",102.647,35.385
"R millions current prices","2021","P3D05: John Taolo Gaetsewe (DC45)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",49.211,7.112
"R millions current prices","2021","P4: Free State","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2804.984,656.948
"R millions current prices","2021","P4: Free State","I030826: Structural metal products [QSIC 354]",987.099,306.383
"R millions current prices","2021","P4: Free State","I030827: Other fabricated metal products [QSIC 355]",2727.553,899.701
"R millions current prices","2021","P4: Free State","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4977.801,763.328
"R millions current prices","2021","P4D01: Xhariep (DC16)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",50.464,11.265
"R millions current prices","2021","P4D01: Xhariep (DC16)","I030826: Structural metal products [QSIC 354]",4.748,1.493
"R millions current prices","2021","P4D01: Xhariep (DC16)","I030827: Other fabricated metal products [QSIC 355]",73.192,23.609
"R millions current prices","2021","P4D01: Xhariep (DC16)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",42.186,5.333
"R millions current prices","2021","P4D02: Lejweleputswa (DC18)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",594.927,138.027
"R millions current prices","2021","P4D02: Lejweleputswa (DC18)","I030826: Structural metal products [QSIC 354]",240.515,74.846
"R millions current prices","2021","P4D02: Lejweleputswa (DC18)","I030827: Other fabricated metal products [QSIC 355]",708.18,235.637
"R millions current prices","2021","P4D02: Lejweleputswa (DC18)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",905.228,138.229
"R millions current prices","2021","P4D03: Thabo Mofutsanyane (DC19)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",359.983,83.363
"R millions current prices","2021","P4D03: Thabo Mofutsanyane (DC19)","I030826: Structural metal products [QSIC 354]",117.528,35.003
"R millions current prices","2021","P4D03: Thabo Mofutsanyane (DC19)","I030827: Other fabricated metal products [QSIC 355]",536.864,174.849
"R millions current prices","2021","P4D03: Thabo Mofutsanyane (DC19)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",730.766,107.195
"R millions current prices","2021","P4D04: Fezile Dabi (DC20)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1324.088,315.687
"R millions current prices","2021","P4D04: Fezile Dabi (DC20)","I030826: Structural metal products [QSIC 354]",323.201,101.865
"R millions current prices","2021","P4D04: Fezile Dabi (DC20)","I030827: Other fabricated metal products [QSIC 355]",556.695,185.897
"R millions current prices","2021","P4D04: Fezile Dabi (DC20)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",754.588,114.99
"R millions current prices","2021","P4D05: Mangaung (MAN)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",475.522,108.606
"R millions current prices","2021","P4D05: Mangaung (MAN)","I030826: Structural metal products [QSIC 354]",301.107,93.176
"R millions current prices","2021","P4D05: Mangaung (MAN)","I030827: Other fabricated metal products [QSIC 355]",852.622,279.709
"R millions current prices","2021","P4D05: Mangaung (MAN)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2545.033,397.581
"R millions current prices","2021","P5: KwaZulu-Natal","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",15577.746,3662.432
"R millions current prices","2021","P5: KwaZulu-Natal","I030826: Structural metal products [QSIC 354]",6127.695,1928.742
"R millions current prices","2021","P5: KwaZulu-Natal","I030827: Other fabricated metal products [QSIC 355]",13537.237,4564.717
"R millions current prices","2021","P5: KwaZulu-Natal","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",55620.985,8682.599
"R millions current prices","2021","P5D01: Ugu (DC21)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",635.06,147.026
"R millions current prices","2021","P5D01: Ugu (DC21)","I030826: Structural metal products [QSIC 354]",207.978,63.269
"R millions current prices","2021","P5D01: Ugu (DC21)","I030827: Other fabricated metal products [QSIC 355]",543.667,182.779
"R millions current prices","2021","P5D01: Ugu (DC21)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1437.285,219.351
"R millions current prices","2021","P5D02: UMgungundlovu (DC22)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1829.076,429.898
"R millions current prices","2021","P5D02: UMgungundlovu (DC22)","I030826: Structural metal products [QSIC 354]",739.791,232.512
"R millions current prices","2021","P5D02: UMgungundlovu (DC22)","I030827: Other fabricated metal products [QSIC 355]",1491.612,500.808
"R millions current prices","2021","P5D02: UMgungundlovu (DC22)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4328.3,705.153
"R millions current prices","2021","P5D03: Uthukela (DC23)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",293.324,67.948
"R millions current prices","2021","P5D03: Uthukela (DC23)","I030826: Structural metal products [QSIC 354]",141.833,43.539
"R millions current prices","2021","P5D03: Uthukela (DC23)","I030827: Other fabricated metal products [QSIC 355]",393.861,131.086
"R millions current prices","2021","P5D03: Uthukela (DC23)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",697.736,108.53
"R millions current prices","2021","P5D04: Umzinyathi (DC24)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",151.05,34.7
"R millions current prices","2021","P5D04: Umzinyathi (DC24)","I030826: Structural metal products [QSIC 354]",71.735,22.798
"R millions current prices","2021","P5D04: Umzinyathi (DC24)","I030827: Other fabricated metal products [QSIC 355]",300.107,99.977
"R millions current prices","2021","P5D04: Umzinyathi (DC24)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",133.415,18.999
"R millions current prices","2021","P5D05: Amajuba (DC25)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1706.383,402.263
"R millions current prices","2021","P5D05: Amajuba (DC25)","I030826: Structural metal products [QSIC 354]",277.54,88.362
"R millions current prices","2021","P5D05: Amajuba (DC25)","I030827: Other fabricated metal products [QSIC 355]",592.667,202.861
"R millions current prices","2021","P5D05: Amajuba (DC25)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2037.195,300.429
"R millions current prices","2021","P5D06: Zululand (DC26)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",248.091,57.323
"R millions current prices","2021","P5D06: Zululand (DC26)","I030826: Structural metal products [QSIC 354]",87.966,26.778
"R millions current prices","2021","P5D06: Zululand (DC26)","I030827: Other fabricated metal products [QSIC 355]",259.584,84.45
"R millions current prices","2021","P5D06: Zululand (DC26)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",608.916,94.144
"R millions current prices","2021","P5D07: Umkhanyakude (DC27)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",53.2,11.937
"R millions current prices","2021","P5D07: Umkhanyakude (DC27)","I030826: Structural metal products [QSIC 354]",7.77,2.257
"R millions current prices","2021","P5D07: Umkhanyakude (DC27)","I030827: Other fabricated metal products [QSIC 355]",106.657,33.347
"R millions current prices","2021","P5D07: Umkhanyakude (DC27)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",108.881,14.391
"R millions current prices","2021","P5D08: King Cetshwayo (DC28)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2063.301,494.622
"R millions current prices","2021","P5D08: King Cetshwayo (DC28)","I030826: Structural metal products [QSIC 354]",699.259,226.897
"R millions current prices","2021","P5D08: King Cetshwayo (DC28)","I030827: Other fabricated metal products [QSIC 355]",1026.069,349.514
"R millions current prices","2021","P5D08: King Cetshwayo (DC28)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2655.0,400.694
"R millions current prices","2021","P5D09: iLembe (DC29)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",984.988,229.047
"R millions current prices","2021","P5D09: iLembe (DC29)","I030826: Structural metal products [QSIC 354]",412.546,127.242
"R millions current prices","2021","P5D09: iLembe (DC29)","I030827: Other fabricated metal products [QSIC 355]",683.525,226.594
"R millions current prices","2021","P5D09: iLembe (DC29)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2834.772,465.478
"R millions current prices","2021","P5D10: Harry Gwala (DC43)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",53.297,11.724
"R millions current prices","2021","P5D10: Harry Gwala (DC43)","I030826: Structural metal products [QSIC 354]",11.212,3.394
"R millions current prices","2021","P5D10: Harry Gwala (DC43)","I030827: Other fabricated metal products [QSIC 355]",169.343,55.997
"R millions current prices","2021","P5D10: Harry Gwala (DC43)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",253.699,37.527
"R millions current prices","2021","P5D11: eThekwini (ETH)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",7559.976,1775.944
"R millions current prices","2021","P5D11: eThekwini (ETH)","I030826: Structural metal products [QSIC 354]",3470.065,1091.694
"R millions current prices","2021","P5D11: eThekwini (ETH)","I030827: Other fabricated metal products [QSIC 355]",7970.145,2697.304
"R millions current prices","2021","P5D11: eThekwini (ETH)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",40525.786,6317.903
"R millions current prices","2021","P6: North West","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2059.325,479.694
